,Ticker,Open-Close,Close,Eff,PWin_OC,PWin
0,KZBGY.IS,1.0637611512997303,0.5020593623245962,2.1187955670707663,0.485,0.585
1,AYDEM.IS,0.9540746604496646,1.0255205848287465,0.9303320426366548,0.5,0.579
2,TAVHL.IS,1.0088307063964606,1.2993250419084936,0.7764267399284902,0.417,0.569
3,AHGAZ.IS,0.7505323061838302,1.1326185969378728,0.6626522893169472,0.393,0.566
4,PGSUS.IS,1.2720780664872013,0.9786236929429712,1.29986436631402,0.491,0.553
5,SNGYO.IS,1.0118923890710307,0.7440282003321562,1.3600188657087084,0.444,0.546
6,PETKM.IS,1.0255524089347174,0.8942546958850957,1.1468236215630592,0.433,0.545
7,CCOLA.IS,0.7060707967568519,1.877107301436156,0.376148340703083,0.337,0.543
8,ODAS.IS,1.6864840472270852,0.745685288968236,2.261656589149802,0.583,0.54
9,ISCTR.IS,1.3450798386962943,1.3815594143085346,0.9735953624328939,0.504,0.539
10,BUCIM.IS,1.0124588413574545,0.6670140028927545,1.517897430888332,0.518,0.536
11,GARAN.IS,0.9819962969021476,1.4627373339699494,0.6713415143626339,0.434,0.532
12,AKFGY.IS,1.0830390269442494,0.7268277077768486,1.4900904510877084,0.522,0.53
13,KMPUR.IS,1.5832686552844273,0.7745401655819496,2.0441401564951,0.534,0.527
14,DOAS.IS,1.9206542695516473,1.4560105160125616,1.3191211522369781,0.534,0.523
15,YKBNK.IS,0.8275600411403616,1.2873279377718205,0.6428509914674493,0.45,0.523
16,ISGYO.IS,0.8709105488655381,0.9155417272482688,0.9512516174255944,0.478,0.522
17,SOKM.IS,1.3439616437087414,1.4172797570792008,0.9482684254789915,0.479,0.522
18,TURSG.IS,1.016257413764283,3.1313598222683803,0.3245418832218709,0.495,0.519
19,VESBE.IS,1.2844130922807222,0.9574819100466571,1.3414489389341404,0.398,0.519
20,OTKAR.IS,0.8606714762390103,1.5568183591047775,0.5528400093726574,0.418,0.517
21,BIMAS.IS,0.9093056386695565,1.708335136992729,0.5322759094390895,0.448,0.514
22,TUKAS.IS,0.8209793436182563,0.863280461823603,0.9509995649432522,0.411,0.514
23,TTRAK.IS,1.1565144521024158,1.860122340665743,0.6217410687559916,0.429,0.509
24,DOHOL.IS,0.940623409119304,0.8290902123250232,1.1345248021702095,0.45,0.509
25,AGHOL.IS,1.3914161104539597,1.6389719728396372,0.8489566225121171,0.456,0.509
26,ASELS.IS,0.988698580555958,1.260289338084648,0.784501265446357,0.396,0.505
27,GWIND.IS,1.0922945287638122,0.9141552141897032,1.1948676896537855,0.444,0.505
28,VAKBN.IS,1.2761312314269595,0.8371866896339384,1.5243090307431315,0.537,0.505
29,IZMDC.IS,0.9154414297642034,0.6708131683638809,1.36467420876214,0.571,0.505
30,GESAN.IS,2.323648269487554,0.6352227585469278,3.6580053819275933,0.504,0.505
31,KONYA.IS,1.771172551016497,1.8506028376928663,0.9570786961640054,0.491,0.504
32,KOZAA.IS,1.5032558130789058,0.7595776398493327,1.979068016505971,0.482,0.504
33,IPEKE.IS,1.638160604427715,0.8807898410269419,1.8598768152431568,0.474,0.5
34,ENJSA.IS,1.227127539506588,1.299886749313264,0.9440265008893158,0.496,0.5
35,ECZYT.IS,2.2489301233920598,1.0332587467632663,2.1765410943163497,0.608,0.5
36,BRSAN.IS,3.4585068136643273,4.2921442003833565,0.8057760066298396,0.677,0.5
37,GLYHO.IS,1.1333464607470844,0.8011423459009772,1.414663032787894,0.496,0.5
38,ISMEN.IS,1.2438327369219764,1.834750970460146,0.6779300062776529,0.567,0.5
39,GSDHO.IS,1.31109004553231,0.8174493936932254,1.6038791583278602,0.559,0.5
40,ALARK.IS,1.3560702535847038,0.9792599164798281,1.3847909331971902,0.508,0.5
41,TCELL.IS,1.2356492081535908,1.1564645755562564,1.0684712997449548,0.542,0.496
42,ASUZU.IS,2.2809042327591142,0.8104014130921281,2.814536346939731,0.565,0.495
43,TKNSA.IS,1.6073907209103797,1.4689623126069602,1.0942355070074952,0.53,0.491
44,TTKOM.IS,1.4212826235026372,0.9903103843544676,1.435189053812758,0.576,0.491
45,AKSEN.IS,1.2297438880710339,0.7351519318432985,1.6727751568136533,0.454,0.49
46,BAGFS.IS,0.8399450518768509,0.5008006540057839,1.6772043829382661,0.587,0.49
47,ECILC.IS,1.437411713415349,1.024107537340665,1.4035749772410866,0.56,0.487
48,BERA.IS,1.5108516644054575,0.9081000475132761,1.6637502316432478,0.549,0.487
49,EGEEN.IS,1.6153268409965147,1.8173669518268831,0.8888281144172505,0.602,0.487
50,AKSA.IS,0.8315503877944348,0.8182727548958488,1.016226414504386,0.455,0.487
51,AKBNK.IS,1.08698253942167,1.4390174116945893,0.7553644108736929,0.512,0.486
