"Tarih","Fon Kodu","Fon Adı","Fiyat","Tedavüldeki Pay Sayısı","Kişi Sayısı","Fon Toplam Değer"
"12.03.2024","GTY","GARANTİ PORTFÖY TREND SERBEST FON","3,115898","80.109.917,00","484","249.614.305,90"
"13.03.2024","GTY","GARANTİ PORTFÖY TREND SERBEST FON","3,102288","80.713.810,00","489","250.397.464,81"
"14.03.2024","GTY","GARANTİ PORTFÖY TREND SERBEST FON","3,091567","80.287.704,00","489","248.214.795,43"
"15.03.2024","GTY","GARANTİ PORTFÖY TREND SERBEST FON","3,068219","79.445.460,00","484","243.756.048,29"
"18.03.2024","GTY","GARANTİ PORTFÖY TREND SERBEST FON","3,060832","77.465.210,00","485","237.107.963,75"
"19.03.2024","GTY","GARANTİ PORTFÖY TREND SERBEST FON","3,068441","81.074.450,00","483","248.772.183,71"
"20.03.2024","GTY","GARANTİ PORTFÖY TREND SERBEST FON","3,073945","84.329.530,00","484","259.224.330,34"
"21.03.2024","GTY","GARANTİ PORTFÖY TREND SERBEST FON","3,085502","81.804.995,00","484","252.409.483,01"
"22.03.2024","GTY","GARANTİ PORTFÖY TREND SERBEST FON","3,070805","79.311.083,00","480","243.548.840,43"
"25.03.2024","GTY","GARANTİ PORTFÖY TREND SERBEST FON","3,063977","96.124.435,00","479","294.523.079,13"
"26.03.2024","GTY","GARANTİ PORTFÖY TREND SERBEST FON","3,063622","118.112.229,00","478","361.851.229,81"
"27.03.2024","GTY","GARANTİ PORTFÖY TREND SERBEST FON","3,065393","118.163.234,00","478","362.216.708,47"
